id,sq1,sq2,sq3,q1_1,q1_2_1,q1_2_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q1_8_a,q1_9,q1_9_a,q1_9_1_1,q1_9_1_2,q1_9_1_a,q1_10,q1_11,q1_12_1,q1_12_2,q1_12_3,q1_12_4,q1_12_5,q1_12_6,q1_12_7,q1_12_8,q1_12_9,q1_12_10,q1_13_1,q1_13_2,q1_13_3,q1_13_4,q1_13_5,q1_13_6,q1_13_7,q1_13_8,q1_13_9,q1_14_1,q1_14_2,q1_14_3,q1_14_4,q1_14_5,q1_14_6,q1_15,q1_15_a,q1_16,q2_1,q2_2,q2_3_1,q2_3_2,q2_3_3,q2_3_4,q2_3_5,q2_3_6,q2_4_1,q2_4_2,q2_4_3,q2_4_4,q2_5,q2_6,q2_7,q2_8,q3_1_1,q3_1_2,q3_1_3,q3_1_4,q3_1_5,q3_2,q3_3,q3_4,q3_4_a,q4_1,q4_2,q4_3,q4_4_1,q4_4_2,q4_4_3,q4_4_4,q4_4_5,q4_4_6,q4_4_7,q4_4_8,q4_4_9,q4_4_10,q4_4_11,q4_5_1_1,q4_5_2_1,q4_5_1_2,q4_5_2_2,q4_5_1_3,q4_5_2_3,q4_5_1_4,q4_5_2_4,q4_5_1_5,q4_5_2_5,q4_5_1_6,q4_5_2_6,q4_5_1_7,q4_5_2_7,q4_5_1_8,q4_5_2_8,q4_5_1_9,q4_5_2_9,q4_5_1_10,q4_5_2_10,q4_5_1_11,q4_5_2_11,q4_6_1,q4_6_2,q4_6_a,sq4,sq5,sq6,sq6_a,sq7,sq8,sq9,sq10,sq11,sq12
166,2,5,36,1,2014,10,2,2,2,2,3,1,1,2,-1,9,5, ,2,2,5,5,5,5,5,4,3,3,5,5,5,1,1,1,1,1,1,3,3,1,5,5,3,1,5,8, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,5,5,5,4,5,2,1,2,7000,4,4,1,1,1,0,1,1,0,0,1,0,0, ,1,2,1,3,1,3,1,3,2,3,2,3,2,3,1,3,1,3,1,3,1,3,13,9, ,5,2,-1, ,-1,-1,3,1,5,5
167,2,5,36,1,2012,5,1,4,2,5,3,1,2,2,-1,12,10, ,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, ,1,1,3,4,4,5,4,3,4,5,5,3,3,2,3,3,2,3,3,3,3,3,4,4,1,-1,4,4,1,1,0,0,0,1,0,0,0,0,0, ,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,12, ,6,1,1, ,1,6,1,7,10,1
168,2,5,27,1,2018,11,3,3,2,5,1,2,-1,1,2,-1,-1, ,2,2,5,5,5,4,4,4,3,4,5,5,5,5,4,1,3,3,4,4,3,2,4,5,5,1,4,2, ,5,1,3,5,2,5,3,4,4,5,5,4,5,4,3,3,3,4,4,4,4,4,4,4,1,-1,4,3,2,0,1,0,0,1,0,0,0,0,0, ,1,2,1,2,1,1,1,3,2,3,1,3,1,3,1,2,1,2,1,1,1,2,11,10, ,6,1,3, ,4,4,2,3,7,2
169,1,5,38,1,2012,10,2,2,2,5,1,1,2,1,1,-1,-1, ,3,3,4,4,4,3,4,5,1,4,5,3,5,5,3,4,3,3,3,3,3,3,4,4,3,3,3,2, ,3,1,2,3,3,3,3,1,2,2,2,2,3,1,2,2,4,3,3,4,3,4,4,4,1,-1,4,3,2,1,1,1,1,0,0,0,1,0,0, ,1,2,1,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,12,7, ,6,2,2, ,4,4,2,5,5,4
170,1,5,30,1,2017,9,3,3,1,3,2,1,1,2,-1,5,6, ,3,3,3,5,4,4,5,5,2,1,5,4,5,5,3,1,1,1,3,2,1,2,4,3,2,2,3,2, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,4,4,4,3,5,3,3,2,4500,4,4,2,1,1,0,0,1,0,0,0,0,0, ,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,13,9, ,6,2,-1, ,-1,-1,2,3,3,3
171,1,5,41,1,2013,5,3,2,2,3,2,1,2,2,-1,5,6, ,3,2,5,5,4,4,4,3,2,2,4,3,4,4,2,3,3,4,3,3,3,3,3,4,3,3,3,2, ,3,1,2,4,4,3,3,4,4,3,3,2,2,2,2,2,2,4,4,4,3,3,3,3,2,10000,3,3,2,1,1,0,0,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,3,11, ,7,1,1, ,4,1,1,5,8,3
172,1,5,44,1,2000,3,2,3,2,3,4,1,2,2,-1,5,17, ,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,8, ,5,1,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,3,2,7000,3,3,2,0,0,0,0,0,0,0,0,0,1, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,3,1,1,1,2,4,7, ,5,2,2, ,2,6,2,3,4,3
173,1,5,32,1,2018,12,3,2,2,4,2,2,-1,1,1,-1,-1, ,2,2,4,5,4,4,5,4,2,2,5,4,4,4,3,4,3,3,5,4,4,4,4,4,4,3,4,8, ,5,1,3,3,3,5,3,1,3,5,5,5,1,1,2,3,2,5,4,4,3,4,3,3,2,8000,4,3,2,0,1,0,1,1,1,0,0,0,0, ,1,3,1,3,1,3,1,3,2,3,2,3,2,3,1,2,1,2,2,2,2,2,6,3, ,5,2,5, ,2,6,1,5,6,4
174,1,5,28,1,2017,7,4,3,2,3,2,1,1,3,-1,-1,-1, ,2,2,2,3,3,4,5,3,2,2,3,4,4,4,2,4,3,3,4,4,4,2,4,4,4,2,4,2, ,4,1,3,2,2,3,2,3,3,3,3,3,2,2,2,2,2,5,2,3,3,4,2,2,1,-1,4,4,2,1,0,1,1,1,0,0,1,0,0, ,1,1,1,2,1,2,1,2,2,3,2,2,1,2,1,1,1,3,1,1,1,1,7,6, ,5,1,8, ,4,4,2,4,5,4
175,1,14,32,1,2018,12,3,3,2,5,2,2,-1,1,2,-1,-1, ,2,4,5,5,4,5,5,5,3,1,3,3,2,3,4,3,4,5,3,2,3,2,1,4,3,3,4,8, ,5,1,2,4,4,3,4,5,4,4,3,2,2,3,3,2,2,3,4,4,3,5,4,4,1,-1,4,4,2,1,0,1,0,1,0,0,1,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,12,10, ,6,1,3, ,4,5,2,5,6,3
176,2,14,32,1,2016,3,3,3,2,4,1,1,1,1,1,-1,-1, ,3,3,4,5,4,4,5,5,1,5,3,4,4,5,4,5,3,3,3,3,3,1,2,5,4,4,5,2, ,5,1,3,5,4,5,4,4,4,2,3,3,4,3,3,3,3,4,3,4,3,5,4,4,2,5000,4,4,2,0,0,0,1,1,1,1,0,0,0, ,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,15,1, ,7,2,2, ,4,6,1,5,8,3
177,2,14,44,1,2009,5,4,1,2,3,2,1,2,2,-1,14,17, ,2,2,3,4,2,3,5,4,5,2,3,3,4,4,4,2,3,2,4,5,5,4,4,3,4,4,4,8, ,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,5,5,5,5,5,4,4,2,5000,3,4,2,0,0,1,0,1,1,0,0,0,0, ,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,12,14, ,5,2,-1, ,-1,-1,1,1,6,4
178,2,14,38,1,2010,10,2,2,2,3,3,1,1,2,-1,5,6, ,2,2,4,5,5,5,5,5,5,5,5,4,4,5,2,2,3,4,3,4,2,2,4,4,2,1,4,6, ,3,1,3,2,3,3,3,2,1,2,1,1,1,1,3,3,4,2,3,4,5,4,3,4,1,-1,2,2,3,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,4,14, ,4,2,5, ,5,6,2,3,6,5
179,2,14,33,1,2010,5,2,1,2,5,1,1,1,2,-1,6,10, ,2,2,5,5,5,5,5,5,3,4,4,4,5,5,4,3,2,3,1,1,1,1,5,5,3,3,5,2, ,7,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,5,5,5,5,5,3,4,2,3000,4,3,1,0,0,0,0,0,0,0,0,0,1, ,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,3,3,14, ,5,1,5, ,6,6,1,5,7,3
180,2,14,35,1,2014,6,2,3,2,3,2,1,1,1,1,-1,-1, ,2,2,5,5,4,5,5,3,2,2,5,5,4,5,4,2,4,3,4,1,3,1,4,5,3,2,5,1, ,4,1,2,2,2,3,2,4,3,3,3,1,2,1,3,4,3,4,5,4,4,5,3,4,2,4000,3,3,2,0,1,0,0,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,4,12, ,6,3,5, ,5,6,2,3,6,3
181,2,14,43,1,2009,10,3,2,2,4,1,1,1,2,-1,14,18,아이 하나를 제대로 키우기 위해,2,2,5,5,5,4,5,4,4,2,3,5,5,5,3,2,2,3,3,2,2,2,4,4,3,2,5,8, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,4,5,5,4,3,3,2,9000,4,4,1,0,1,1,0,1,0,1,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,5,7, ,6,2,-1, ,-1,-1,1,1,9,3
182,2,14,28,1,2019,3,3,3,2,5,3,2,-1,1,1,-1,-1, ,1,2,5,4,5,5,5,1,2,3,5,5,3,4,2,2,2,2,3,4,3,1,5,5,3,1,5,2, ,5,1,3,4,4,4,3,2,3,3,4,2,4,3,3,3,4,3,2,4,4,5,4,4,1,-1,4,4,2,0,0,1,1,1,1,1,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,12,13, ,6,2,2, ,4,4,2,4,7,3
183,1,14,42,1,2010,11,2,2,2,4,1,1,2,2,-1,14,5, ,2,4,4,4,5,4,4,4,4,4,3,3,3,5,4,1,3,2,4,4,3,3,4,4,2,1,3,8, ,3,1,3,3,4,5,4,4,4,3,4,2,1,3,2,2,3,4,5,4,3,4,2,3,2,7000,3,3,2,1,0,0,1,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,12, ,6,2,4, ,4,6,1,5,7,4
184,1,14,29,1,2019,4,3,2,2,5,1,2,-1,1,2,-1,-1, ,2,2,5,4,5,5,4,4,4,3,5,4,4,5,3,2,3,3,2,5,4,2,4,4,4,2,4,8, ,1,1,2,5,5,5,5,4,5,2,5,4,4,4,2,2,2,3,4,4,5,5,4,4,1,-1,4,4,2,1,1,0,0,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,12,9, ,6,1,3, ,4,1,2,4,6,3
185,1,14,40,1,2012,4,2,2,2,4,1,1,2,2,-1,5,14, ,3,3,4,5,3,4,4,4,3,3,5,4,5,5,4,2,3,3,4,1,2,1,5,5,5,3,5,6, ,3,1,2,3,4,5,5,5,3,4,4,1,1,2,3,3,4,4,4,4,5,5,3,4,2,6000,4,3,2,1,1,1,1,0,1,1,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,9, ,6,1,3, ,4,5,1,5,8,3
186,1,14,36,1,2017,9,2,2,2,5,1,1,1,1,1,-1,-1, ,2,3,5,5,3,5,5,3,1,4,5,3,5,5,5,1,1,3,5,5,5,3,5,5,1,4,5,2, ,4,1,2,5,5,3,5,5,5,3,2,3,3,4,2,2,2,5,3,5,5,5,3,4,2,5000,4,3,3,1,1,0,0,0,0,1,1,0,0, ,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,13,15, ,5,1,2, ,4,3,1,6,6,3
187,1,14,38,1,2013,5,2,3,1,4,1,1,1,2,-1,13,12, ,2,2,4,5,3,4,4,3,1,4,3,3,4,5,3,4,1,2,4,5,5,2,4,5,1,2,5,8, ,5,1,3,4,5,3,4,4,4,4,3,4,1,2,3,3,5,4,3,5,4,3,3,3,2,6000,3,3,2,0,0,1,0,0,0,1,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,13,14, ,6,2,3, ,4,6,1,5,7,2
188,2,9,44,1,2002,12,4,2,2,4,2,1,3,2,-1,17,5, ,3,3,5,5,5,4,4,5,4,5,5,4,4,4,3,3,2,3,4,4,4,3,5,5,3,3,5,2, ,7,1,2,4,4,4,4,3,3,4,5,3,3,3,3,3,4,5,4,4,4,5,2,3,2,10000,4,3,3,0,0,0,0,0,0,0,0,0,1, ,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,12,15, ,6,2,3, ,4,1,1,5,10,4
189,2,9,40,1,2007,4,3,2,2,4,2,1,2,2,-1,5,12, ,2,2,5,5,4,4,5,5,3,3,4,4,5,5,4,1,1,3,4,3,2,4,5,4,3,4,4,8, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,5,3,5,4,4,3,3,2,5000,3,3,2,0,1,1,0,0,1,0,0,0,0, ,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,3,10, ,6,2,-1, ,-1,-1,1,1,7,3
190,2,9,40,1,2011,10,3,3,2,4,2,1,1,2,-1,5,9, ,3,2,5,5,4,5,5,3,2,4,5,5,5,5,4,3,2,3,4,3,2,3,5,5,4,3,5,8, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,4,3,4,4,3,3,3,1,-1,4,3,2,1,0,1,0,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,4,9, ,5,2,-1, ,-1,-1,2,1,4,5
191,2,9,41,1,1998,6,3,1,2,5,3,1,1,2,-1,13,10, ,2,2,5,4,4,4,4,5,2,2,4,3,4,4,2,1,2,2,2,2,2,2,4,5,4,1,5,6, ,5,1,2,3,4,5,4,3,4,5,5,5,1,2,3,3,3,2,2,4,4,5,3,3,1,-1,4,3,2,0,1,0,0,0,1,0,0,0,0, ,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,14,5, ,5,2,5, ,1,6,1,6,8,4
192,2,9,38,1,1999,12,4,1,2,2,3,1,2,2,-1,9,6, ,1,2,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,8, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,3,4,3,1,5,5,2,2,2,8000,1,1,4,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,16,9,아름다운 사회,6,2,-1, ,-1,-1,3,1,5,5
193,2,9,41,1,2005,4,4,2,2,4,1,1,3,2,-1,5,6, ,4,4,5,5,5,3,4,3,1,4,4,5,5,5,5,4,3,4,4,4,3,3,5,5,4,3,5,8, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,4,4,4,5,5,3,4,2,10000,4,3,2,1,1,1,0,0,0,1,0,0,0, ,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,13, ,6,2,-1, ,-1,-1,1,1,7,4
194,2,9,44,1,1998,10,4,1,2,3,1,1,2,2,-1,10,15, ,2,2,4,5,3,4,4,3,3,4,2,3,4,5,4,3,1,2,4,4,4,2,4,4,1,2,2,6, ,5,1,2,3,3,3,3,2,5,5,5,5,1,2,2,2,2,3,3,4,4,5,4,4,1,-1,3,3,3,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,8,14, ,4,2,5, ,2,6,1,4,7,4
195,1,9,34,1,2018,10,3,2,2,5,1,2,-1,1,2,-1,-1, ,3,3,4,4,5,5,5,3,3,3,3,3,5,4,4,2,3,3,3,3,3,2,3,3,3,2,3,6, ,5,1,2,2,2,3,2,2,2,2,3,2,1,1,2,2,2,4,3,4,4,4,3,3,1,-1,3,4,2,0,0,0,0,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,13,14, ,6,2,4, ,4,6,3,5,6,4
196,1,9,33,1,2016,4,4,1,2,4,1,1,1,3,-1,-1,-1, ,2,2,5,5,5,5,5,5,4,4,5,3,4,4,4,1,1,4,4,4,3,2,4,4,1,2,4,8, ,5,1,3,4,3,4,4,4,2,4,2,3,3,2,2,2,5,4,4,4,4,4,3,4,1,-1,2,2,3,0,1,0,1,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,13,6, ,6,2,2, ,4,6,2,5,7,4
197,1,9,29,1,2019,3,3,3,1,5,3,2,-1,1,1,-1,-1, ,1,2,5,5,5,3,5,4,1,4,3,3,4,5,2,4,1,1,1,2,1,1,5,4,3,1,4,8, ,5,1,3,4,4,5,4,5,5,4,5,2,4,4,3,3,4,4,4,4,4,5,4,4,2,7000,3,4,3,1,0,0,0,1,0,0,0,0,0, ,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,4,10, ,7,1,3, ,4,2,2,5,7,2
198,1,9,38,1,2015,12,2,1,2,4,1,1,2,2,-1,5,6, ,3,3,5,4,3,4,3,4,5,3,3,2,4,5,4,3,1,2,3,4,2,2,4,5,2,2,4,2, ,3,1,2,4,3,4,4,4,2,4,3,2,1,3,2,3,2,4,4,4,3,4,3,4,1,-1,3,3,2,1,1,0,0,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,12,9, ,6,2,3, ,4,5,1,5,5,4
199,1,9,44,1,2004,12,1,2,2,5,1,1,2,3,-1,-1,-1, ,2,2,4,4,4,4,4,4,3,4,4,4,5,5,5,2,4,3,4,3,4,3,3,4,2,2,4,6, ,3,1,3,5,5,5,5,5,3,5,5,4,2,2,2,3,5,4,4,5,5,5,3,4,2,10000,4,3,2,0,0,0,0,1,0,1,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,9,11, ,6,2,1, ,4,6,1,7,12,2
200,1,9,40,1,2012,5,2,2,2,3,2,1,1,2,-1,10,17, ,2,2,3,4,4,4,5,5,2,3,3,4,3,4,4,3,2,3,4,1,2,2,3,2,2,2,4,1, ,5,1,3,4,3,4,5,5,2,2,3,3,1,2,3,3,1,5,3,3,4,4,4,4,1,-1,3,3,3,0,0,0,0,1,1,1,0,0,0, ,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,3,14, ,6,2,3, ,4,3,1,6,9,3
201,1,9,31,1,2017,12,3,3,2,5,2,2,-1,3,-1,-1,-1, ,2,2,4,4,3,3,4,5,2,2,3,2,5,5,2,4,2,2,4,4,3,1,4,4,2,1,5,8, ,5,1,2,2,4,5,2,3,1,3,5,4,5,4,3,3,4,4,2,5,3,5,3,4,1,-1,2,2,3,0,0,1,0,0,0,1,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,11,12, ,6,2,3, ,4,1,2,4,4,3
202,1,14,40,1,2010,12,2,2,2,4,3,1,2,2,-1,18,16,나이가 많아서,2,2,4,3,4,4,3,4,2,2,3,3,3,2,3,3,4,4,2,3,4,4,3,4,2,3,4,8, ,7,1,2,3,3,3,4,4,4,4,3,4,3,3,2,2,5,4,3,4,4,4,2,3,2,5500,3,3,2,0,0,0,0,0,1,0,0,0,0, ,1,2,1,1,2,3,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,5, ,6,2,5, ,2,6,2,5,5,4
203,1,14,37,1,2011,11,4,4,2,4,2,1,2,2,-1,5,6, ,0,2,5,5,5,5,5,4,2,5,3,3,3,3,2,3,1,1,3,2,1,2,5,4,2,3,4,8, ,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,5,3,3,4,3,4,3,3,1,-1,3,3,3,0,0,0,0,1,0,0,1,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,12,10, ,5,2,-1, ,-1,-1,2,1,3,4
204,1,14,32,1,2015,3,3,2,2,3,2,1,2,2,-1,9,5, ,2,2,3,2,3,4,4,3,5,3,3,3,4,3,3,4,5,4,4,3,3,4,3,4,4,3,3,2, ,3,1,3,4,3,2,4,4,4,4,3,4,4,3,2,2,4,4,3,4,5,4,2,3,2,6800,3,3,2,1,0,1,0,0,1,0,0,0,0, ,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,4,8, ,6,2,2, ,4,4,1,5,5,4
205,1,14,35,1,2014,11,4,2,2,3,2,1,1,2,-1,6,9, ,3,3,5,5,4,3,5,3,3,3,5,4,5,5,4,3,3,3,4,4,3,2,4,4,3,3,4,2, ,4,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,4,3,3,1,-1,4,3,2,0,1,0,0,1,0,0,0,0,0, ,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,12,15, ,4,2,4, ,2,6,2,4,6,3
206,1,14,35,1,2013,11,4,3,2,4,2,1,1,1,1,-1,-1, ,3,3,4,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,5,3,4,4,4,4,4,8, ,2,1,3,4,3,4,4,4,4,4,4,4,4,2,3,3,1,4,4,5,4,4,3,3,1,-1,3,4,2,1,0,0,0,1,0,1,1,0,0, ,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,4,5, ,6,2,7, ,4,3,2,5,7,3
207,1,14,28,1,2018,12,2,2,2,5,2,2,-1,3,-1,-1,-1, ,2,2,4,3,4,4,4,3,4,3,4,3,4,3,4,4,4,3,3,4,3,4,3,3,4,3,4,8, ,1,1,2,4,2,3,2,3,2,3,4,3,3,3,3,3,1,3,2,3,4,3,4,4,2,5000,3,4,1,0,1,0,1,1,0,1,1,0,0, ,1,3,1,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,3,1,3,5,8, ,4,3,2, ,4,4,2,3,4,2
208,1,14,38,1,2012,4,2,2,2,5,2,1,1,2,-1,9,5, ,1,1,4,4,5,3,4,5,1,3,1,5,5,3,1,1,1,1,1,1,1,1,2,4,3,3,3,1, ,5,1,2,3,3,3,3,3,3,4,4,3,3,3,2,2,3,5,5,3,5,5,3,4,2,9000,4,4,2,1,0,0,0,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,4,9, ,6,1,3, ,4,3,2,6,12,3
209,2,14,36,1,2010,3,4,2,1,4,4,2,-1,2,-1,15,10, ,3,3,4,3,2,3,3,4,3,4,4,4,4,3,5,4,4,3,4,4,4,3,2,4,3,3,3,8, ,7,1,2,4,5,3,4,4,4,4,4,4,4,4,2,2,3,4,3,4,4,3,3,3,2,4000,2,3,2,1,0,0,1,0,1,0,0,0,0, ,1,3,1,3,2,3,2,3,1,3,2,3,1,3,1,3,1,3,1,3,1,3,1,10, ,6,3,5, ,2,6,2,3,5,4
210,2,14,40,1,2005,5,4,2,2,4,2,1,2,2,-1,1,5, ,3,2,5,5,5,3,5,4,2,4,5,5,4,4,3,2,2,2,3,4,4,2,5,4,3,3,3,6, ,4,1,2,4,3,3,3,4,4,3,2,1,3,3,2,2,3,5,4,4,4,4,3,2,2,10000,3,3,2,1,0,0,0,1,0,0,1,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,5, ,4,2,4, ,2,6,2,3,6,4
211,2,14,30,1,2017,11,3,1,2,3,3,2,-1,3,-1,-1,-1, ,2,2,5,5,5,5,5,5,5,5,5,5,3,4,3,4,3,3,3,4,3,4,4,4,3,4,3,8, ,5,1,2,4,3,4,3,3,4,4,3,3,4,4,1,1,2,4,3,3,4,3,3,3,2,4000,3,4,1,0,1,0,1,0,1,0,0,0,0, ,1,3,1,3,1,3,1,3,2,3,2,3,1,3,2,3,1,3,2,3,2,3,15,7, ,6,2,3, ,4,2,2,4,8,3
212,2,14,33,1,2018,8,3,3,2,5,2,2,-1,3,-1,-1,-1, ,2,2,4,3,3,4,3,4,4,3,3,4,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,8, ,3,1,3,4,3,3,4,3,3,3,2,3,2,3,3,3,3,4,3,3,4,4,3,3,2,4000,3,4,2,0,0,1,0,0,0,1,0,0,0, ,1,3,1,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,10,14, ,6,3,3, ,4,4,3,4,7,3
213,2,14,44,1,1998,5,3,3,2,2,2,1,3,2,-1,14,10, ,3,3,5,2,2,3,3,3,4,4,3,4,5,4,2,2,2,2,4,4,3,2,5,4,5,4,4,8, ,5,1,3,3,2,4,5,4,4,4,3,4,3,2,3,3,3,5,4,3,4,4,3,3,2,7000,3,3,2,0,1,0,1,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,9, ,6,2,4, ,5,2,1,2,5,3
214,2,14,36,1,2017,7,4,3,1,3,2,1,1,2,-1,9,5, ,1,1,3,2,4,4,5,4,4,4,3,3,4,3,3,4,5,3,4,4,3,4,3,4,4,3,4,2, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,4,4,4,5,4,4,2,3,2,9000,3,3,2,1,0,1,0,0,1,0,0,0,0, ,1,3,1,3,2,3,2,3,1,3,1,3,2,3,2,3,2,3,2,3,2,3,4,9, ,6,3,-1, ,-1,-1,2,1,5,3
215,2,14,33,1,2017,10,2,2,2,3,2,1,1,2,-1,5,9, ,1,1,4,4,4,5,5,4,4,4,4,4,5,3,4,4,2,3,4,4,4,3,3,3,3,3,3,2, ,5,1,3,4,3,2,3,3,3,2,3,3,3,3,3,3,2,4,3,4,4,4,2,2,2,7000,3,3,1,0,0,0,0,1,0,0,0,0,0, ,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,4,9, ,5,2,3, ,4,5,2,3,6,4
216,2,1,33,1,2016,5,2,1,2,4,3,2,-1,3,-1,-1,-1, ,1,1,4,3,4,4,5,5,4,4,5,4,4,4,5,4,2,4,5,4,4,4,5,4,4,4,4,2, ,2,1,1,4,3,4,4,4,4,4,4,4,4,4,3,3,2,4,5,4,4,4,3,3,2,5000,4,4,2,0,0,1,0,0,0,0,0,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,5,3, ,6,2,2, ,4,4,1,4,7,3
